LDD_SVVD,POL_CDE,POL_NME,POD_CDE,POD_NME,WBL_AUD_DTDL,MAIN_SVVD_SAILING_DATE,NUM,PRICE,binom
IC19-CAB-158 S,YIK,营口,QZH,钦州,2019-04-18 22:00:00,2019/4/21 6:10,0.0,0.0,0.0
IC19-CAB-158 S,YIK,营口,QZH,钦州,2019-04-19 00:00:00,2019/4/21 6:10,0.0,0.0,0.0
IC19-CAB-158 S,YIK,营口,QZH,钦州,2019-04-19 02:00:00,2019/4/21 6:10,0.0,0.0,0.0
IC19-CAB-158 S,YIK,营口,QZH,钦州,2019-04-19 04:00:00,2019/4/21 6:10,0.0,0.0,0.0
IC19-CAB-158 S,YIK,营口,QZH,钦州,2019-04-19 06:00:00,2019/4/21 6:10,0.0,0.0,0.0
IC19-CAB-158 S,YIK,营口,QZH,钦州,2019-04-19 08:00:00,2019/4/21 6:10,0.0,0.0,0.0
IC19-CAB-158 S,YIK,营口,QZH,钦州,2019-04-19 10:00:00,2019/4/21 6:10,0.0,0.0,0.0
IC19-CAB-158 S,YIK,营口,QZH,钦州,2019-04-19 12:00:00,2019/4/21 6:10,0.0,0.0,0.0
IC19-CAB-158 S,YIK,营口,QZH,钦州,2019-04-19 14:00:00,2019/4/21 6:10,0.0,0.0,0.0
IC19-CAB-158 S,YIK,营口,QZH,钦州,2019-04-19 16:00:00,2019/4/21 6:10,3.0,3039.75,1.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-20 08:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-20 10:00:00,2019/4/26 22:00,4.0,2966.25,1.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-20 12:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-20 14:00:00,2019/4/26 22:00,1.0,2934.75,1.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-20 16:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-20 18:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-20 20:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-20 22:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-21 00:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-21 02:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-21 04:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-21 06:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-21 08:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-21 10:00:00,2019/4/26 22:00,20.0,2934.75,1.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-21 12:00:00,2019/4/26 22:00,22.0,2934.75,1.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-21 14:00:00,2019/4/26 22:00,15.0,2934.75,1.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-21 16:00:00,2019/4/26 22:00,1.0,2934.75,1.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-21 18:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-21 20:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-21 22:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-22 00:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-22 02:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-22 04:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-22 06:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-22 08:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-22 10:00:00,2019/4/26 22:00,14.0,2934.75,1.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-22 12:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-22 14:00:00,2019/4/26 22:00,2.0,2934.75,1.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-22 16:00:00,2019/4/26 22:00,0.0,0.0,0.0
IC19-CAW-035 S,YIK,营口,QZH,钦州,2019-04-22 18:00:00,2019/4/26 22:00,3.0,2934.75,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-24 08:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-24 10:00:00,2019/5/7 6:30,11.0,3060.75,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-24 12:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-24 14:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-24 16:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-24 18:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-24 20:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-24 22:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-25 00:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-25 02:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-25 04:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-25 06:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-25 08:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-25 10:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-25 12:00:00,2019/5/7 6:30,1.0,2856.0,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-25 14:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-25 16:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-25 18:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-25 20:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-25 22:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-26 00:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-26 02:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-26 04:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-26 06:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-26 08:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-26 10:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-26 12:00:00,2019/5/7 6:30,2.0,2856.0,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-26 14:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-26 16:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-26 18:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-26 20:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-26 22:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-27 00:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-27 02:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-27 04:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-27 06:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-27 08:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-27 10:00:00,2019/5/7 6:30,104.0,2803.5,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-27 12:00:00,2019/5/7 6:30,58.0,2803.5,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-27 14:00:00,2019/5/7 6:30,4.0,2803.5,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-27 16:00:00,2019/5/7 6:30,4.0,2803.5,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-27 18:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-27 20:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-27 22:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-28 00:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-28 02:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-28 04:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-28 06:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-28 08:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-28 10:00:00,2019/5/7 6:30,11.0,2803.5,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-28 12:00:00,2019/5/7 6:30,2.0,2803.5,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-28 14:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-28 16:00:00,2019/5/7 6:30,4.0,2824.5,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-28 18:00:00,2019/5/7 6:30,2.0,2856.0,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-28 20:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-28 22:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-29 00:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-29 02:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-29 04:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-29 06:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-29 08:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-29 10:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-29 12:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-29 14:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-29 16:00:00,2019/5/7 6:30,16.0,2856.0,1.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-29 18:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-29 20:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-29 22:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-30 00:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-30 02:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-30 04:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-30 06:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-30 08:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-30 10:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-30 12:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-30 14:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-30 16:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-30 18:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-30 20:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-04-30 22:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-01 00:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-01 02:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-01 04:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-01 06:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-01 08:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-01 10:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-01 12:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-01 14:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-01 16:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-01 18:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-01 20:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-01 22:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-02 00:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-02 02:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-02 04:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-02 06:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-02 08:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-02 10:00:00,2019/5/7 6:30,0.0,0.0,0.0
IC19-CAI-167 S,YIK,营口,QZH,钦州,2019-05-02 12:00:00,2019/5/7 6:30,13.0,2856.0,1.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-02 18:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-02 20:00:00,2019/5/9 8:10,2.0,2781.45,1.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-02 22:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-03 00:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-03 02:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-03 04:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-03 06:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-03 08:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-03 10:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-03 12:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-03 14:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-03 16:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-03 18:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-03 20:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-03 22:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-04 00:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-04 02:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-04 04:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-04 06:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-04 08:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-04 10:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-04 12:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-04 14:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-04 16:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-04 18:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-04 20:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-04 22:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-05 00:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-05 02:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-05 04:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-05 06:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-05 08:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-05 10:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-05 12:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-05 14:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-05 16:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-05 18:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-05 20:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-05 22:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-06 00:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-06 02:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-06 04:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-06 06:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-06 08:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-06 10:00:00,2019/5/9 8:10,59.0,2650.2,1.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-06 12:00:00,2019/5/9 8:10,4.0,2650.2,1.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-06 14:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-06 16:00:00,2019/5/9 8:10,12.0,2650.2,1.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-06 18:00:00,2019/5/9 8:10,2.0,2650.2,1.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-06 20:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-06 22:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-07 00:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-07 02:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-07 04:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-07 06:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-07 08:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-07 10:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-07 12:00:00,2019/5/9 8:10,12.0,2650.2,1.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-07 14:00:00,2019/5/9 8:10,4.0,2650.2,1.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-07 16:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-07 18:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-07 20:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-07 22:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-08 00:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-08 02:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-08 04:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-08 06:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-08 08:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAL-184 S,YIK,营口,QZH,钦州,2019-05-08 10:00:00,2019/5/9 8:10,0.0,0.0,0.0
IC19-CAB-159 S,YIK,营口,QZH,钦州,2019-05-09 10:00:00,2019/5/16 9:20,0.0,0.0,0.0
IC19-CAB-159 S,YIK,营口,QZH,钦州,2019-05-09 12:00:00,2019/5/16 9:20,2.0,2716.35,1.0
IC19-CAB-159 S,YIK,营口,QZH,钦州,2019-05-09 14:00:00,2019/5/16 9:20,0.0,0.0,0.0
IC19-CAB-159 S,YIK,营口,QZH,钦州,2019-05-09 16:00:00,2019/5/16 9:20,0.0,0.0,0.0
IC19-CAB-159 S,YIK,营口,QZH,钦州,2019-05-09 18:00:00,2019/5/16 9:20,0.0,0.0,0.0
IC19-CAB-159 S,YIK,营口,QZH,钦州,2019-05-09 20:00:00,2019/5/16 9:20,0.0,0.0,0.0
IC19-CAB-159 S,YIK,营口,QZH,钦州,2019-05-09 22:00:00,2019/5/16 9:20,0.0,0.0,0.0
IC19-CAB-159 S,YIK,营口,QZH,钦州,2019-05-10 00:00:00,2019/5/16 9:20,0.0,0.0,0.0
IC19-CAB-159 S,YIK,营口,QZH,钦州,2019-05-10 02:00:00,2019/5/16 9:20,0.0,0.0,0.0
IC19-CAB-159 S,YIK,营口,QZH,钦州,2019-05-10 04:00:00,2019/5/16 9:20,0.0,0.0,0.0
IC19-CAB-159 S,YIK,营口,QZH,钦州,2019-05-10 06:00:00,2019/5/16 9:20,0.0,0.0,0.0
IC19-CAB-159 S,YIK,营口,QZH,钦州,2019-05-10 08:00:00,2019/5/16 9:20,0.0,0.0,0.0
